"Applicant.ID","Position.Name","Employer.Name","City","State.Name","State.Code","Start.Date","End.Date","Job.Description","Salary","Can.Contact.Employer","Created.At","Updated.At"
14643,"Founder","KaMasaJei BioDynamics...a project of the BeautifulGenius Labs",NA,NA,NA,"2009-01-01","","Kamasajei BioDynamics provides Neuromuscular Facilitation, Bodywork Therapy, Interactive Exhibitions and Quantified Self strategies to teams of professional athletes, entrepreneurs and artists.
 
Kamasajei has an integrated micro-macro focus on the effective use of (PNF)neuromuscular facilitation, (MFR)myofascial release, trigger point, active release, movement techniques, core training, and deep stretching in the regulation of neurohormones and brainwave states, exploring the resultant (""full circle"") effects on the kinesiology/biodynamic macro-level outcome and performance of the therapy recipient.
 
Kamasajei is actively facilitating a wider body of complete research on the role of bodywork and integrative therapies in neurohormonal regulation and brainwave states with the goal of citizen scientists with Quantified Self tools, preventive care techniques, and integrative strategies to reach personal “flourish states"".

Kamasajei BioDynamic's portfolio of work includes US and Canadian Swimming and Soccer Olympians, US Astronauts, SF Giants Luxury Suites, McKesson, MobiTV, American Airlines & Starbucks.

About Our Interactive Exhibition:
Visitors become participants as they are fitted with neural headsets, engage in the exhibit directly, viewing Brain Maps of their personal alpha, beta, delta and theta activity in real time as they receive Neuromuscular Facilitation, learning the meaning and real-life applications of the dynamic changes they are viewing. They discover how athletes, corporate teams and artists are learning to guide their physical performance, focus states and emotional states by taking an integrative approach to their micro and macro physical connections.

This KaMasaJei BioDynamics/BeautifulGenius Labs interactive exhibition has been presented at: SU@NASA Ames, Fox Film Studios, WomenGoGlobal, TagDF - Mexico City (sponsored by Televisa), and others. Upcoming Exhibitions include: FutureMed - San Diego, Sony -  Nicaragua, IndovationTour - Indonesia.",NA,NA,"2015-04-15 17:13:47 UTC","2015-04-15 17:13:47 UTC"
14643,"Artist, Artist Co-Founder","GeniaBella Arts",NA,NA,NA,"2006-01-01","","GeniaBella Arts & Music Publishing projects and performances include: 

EA Video Game Soundtrack, Columbia University FUNGLODE Dance Concert for the President of the Dominican Republic, NY Foundation for the Arts, NYC Apollo Theatre, ESPN Deportes, CitiGroup/Alvin Ailey, NYC Fashion Week, and various compilation albums.",NA,NA,"2015-04-15 17:13:47 UTC","2015-04-15 17:13:47 UTC"
14643,"Co-Founder","Fearless Women Entrepreneur Network",NA,NA,NA,"2009-08-01","2012-02-29","FWEN is dedicated to fostering emerging women entrepreneurs through education and community-building by providing programs, tools, resources and connections that enable women to reach their full economic potential through entrepreneurship.  

KristinaMaría Co-Founded FWEN and has developed National and International Strategy, Scholarships, Diversity Initiatives and Partnerships for FWEN.",NA,NA,"2015-04-15 17:13:47 UTC","2015-04-15 17:13:47 UTC"
1466,"none","none","none",NA,NA,NA,NA,"none",NA,"false","2014-08-15 22:06:30 UTC","2014-08-15 22:06:30 UTC"
147,"Server","Teske's Germania Restaurant & Beer Garden","San Jose","California","CA","2012-11-01","",NA,10,"true","2014-08-15 22:04:07 UTC","2014-08-15 22:04:07 UTC"
147,"Server","Bushido Izakaya Restaurant","Mountain View","California","CA","2010-03-01","2012-11-01",NA,8,"true","2014-08-15 22:04:07 UTC","2014-08-15 22:04:07 UTC"
147,"Receptionist","Lavande Nail Spa","San Jose","California","CA","2009-04-01","2011-05-01",NA,10,"true","2014-08-15 22:04:07 UTC","2014-08-15 22:04:07 UTC"
1473,"none","none","none",NA,NA,NA,NA,"None",8,"false","2014-08-15 22:06:31 UTC","2014-08-15 22:06:31 UTC"
1475,"Sales Associate","Godiva Chocolatier","San Jose","California","CA","2012-11-01","2014-02-01","I have been a sales associate for a year at Godiva. I worked on the floor, helping out the customers, promoting products, and doing special requests for customers. I worked the register as well as dipped fresh fruit, stocked our chocolate on the floor and the chocolate case. I also made shakes and hot chocolate for customers. In the time being there, I have received five 100% secret shops. I also help opening the store as well as help organize the store especially our stock room in the back of our store. ",10.15,"true","2014-08-15 22:06:31 UTC","2014-08-15 22:06:31 UTC"
1478,"Food and Beverage Quick Service","Walt Disney World Resort","Orlando","Florida","FL","2013-08-01","2014-01-01","Hostess
Server
Cashier
Busser
Outdoor Food Vendor
Catering
",8,"true","2014-08-15 22:06:31 UTC","2014-08-15 22:06:31 UTC"
148,"Sales Associate","Old Navy","San Jose","California","CA","2012-11-01","2013-01-01",NA,10,"true","2014-08-15 22:04:07 UTC","2014-08-15 22:04:07 UTC"
148,"Store Clerk","Robert's Bookstore","San Jose","California","CA","2012-08-01","2013-01-01",NA,10.25,"true","2014-08-15 22:04:07 UTC","2014-08-15 22:04:07 UTC"
148,"Food Clerk","Panda Express","San Jose","California","CA","2011-10-01","2011-12-01",NA,10,"true","2014-08-15 22:04:07 UTC","2014-08-15 22:04:07 UTC"
1481,"Food preparer","Help/PSI","New York","New York","NY","2010-06-01","2014-01-01","Prepare, food, serve food, prep  dinner meals for clients",15,"true","2014-08-15 22:06:32 UTC","2014-08-15 22:06:32 UTC"
1487,"Accounts Recievable Clerk ","Department of veteran Affairs","New York","New York","NY","2013-10-04",NA,"Responsible for tracking and billing our  Workers comp. claims.",20,"true","2014-08-15 22:06:32 UTC","2014-08-15 22:06:32 UTC"
1488,"Attorney","Macey Bankruptcy Law","Long Beach","California","CA","2003-12-01","2013-12-01","Attorney who met with clients, prepared documents, and attended court hearings.",40,"true","2014-08-15 22:06:32 UTC","2014-08-15 22:06:32 UTC"
149,"Host/Cashier/Food Prep","Beach Hut Deli","San Jose","California","CA","2012-06-01","2013-02-01",NA,10.25,"true","2014-08-15 22:04:07 UTC","2014-08-15 22:04:07 UTC"
149,"Shift Supervisor","Krispy Kreme Doughnuts","San Jose","California","CA","2011-11-01","2012-06-01",NA,12,"true","2014-08-15 22:04:07 UTC","2014-08-15 22:04:07 UTC"
149,"Salesfloor","Target Corp.","San Jose","California","CA","2009-11-01","2011-12-01",NA,10,"true","2014-08-15 22:04:07 UTC","2014-08-15 22:04:07 UTC"
1490,"Bartender/Hostess/Cashier ","Pandora ","San Francisco","California","CA","2011-10-01","2012-06-01","Managed 14 private rooms, handled reservations, close transactions, took orders and served alcohol quickly and efficiently, answered phone calls, worked in customer service ",12,"false","2014-08-15 22:06:33 UTC","2014-08-15 22:06:33 UTC"
1496,"Server","Heat of the Kitchen","San Francisco","California","CA","2010-11-01","2012-05-01","bussing
server
runner
FOH",50,"true","2014-08-15 22:06:33 UTC","2014-08-15 22:06:33 UTC"
1497,"Accounting","Sogo Trading","Union City","California","CA","2013-05-01","2013-12-01","*	Proficient at QuickBook
*	Maintain listing of accounts receivable and payable
*	Prepare, verify, and process invoices and coding payment documents
*	Settles high volume financial transactions on a daily basis timely and accurately
*	Ensures proper functioning of data transfers between various internal system interfaces, external credit card processor, third party networks, and settlement banks
*	Reconciles daily directed funds movements with actual results reported
*	Analyze charge backs and follow up with merchant bank and credit card issuers as needed
",16,"true","2014-08-15 22:06:34 UTC","2014-08-15 22:06:34 UTC"
1499,"none","none","none",NA,NA,NA,NA,"none",NA,"false","2014-08-15 22:06:34 UTC","2014-08-15 22:06:34 UTC"
15,NA,"PlayOn! Sports",NA,NA,NA,"2012-07-01","",NA,20,"true","2014-08-15 22:03:45 UTC","2014-08-15 22:03:45 UTC"
15,NA,"Pizzo Orgasmica",NA,NA,NA,"2012-12-01","2013-02-01",NA,10.25,"false","2014-08-15 22:03:45 UTC","2014-08-15 22:03:45 UTC"
1500,"Merchandise Handler","American Girl Retail, Inc ","New York","New York","NY","0113-11-17","2014-01-01","* Inventory Control
* Maintain immaculate warehouse
* Stock Shelves to Maximum capacity
* Assisted Customers
* Build store displays
* Unloaded Trucks",10.3,"true","2014-08-15 22:06:34 UTC","2014-08-15 22:06:34 UTC"
1500,"Cashier","Facility Merchandising, Inc ","Queens,NY","","","2008-08-01","2013-09-01","* Calculate money in cash drawers
* Greet Customers
* Resolved problems occurred with the damaged products and returned goods
* Stocked shelves and unloaded trucks",7.25,"true","2014-08-15 22:06:34 UTC","2014-08-15 22:06:34 UTC"
1501,"ACCOUNTS PAYABLE MANAGER","CHOICE LOGISTICS INC","New York","New York","NY","2014-08-16","2014-08-16","I WAS RESPONSIBLE FOR ALL PAYMENTS TO ALL VENDORS INCLUDING BUT LIMITED TO INTERNATIONAL VENDORS  MATCHED INVOICES ENTERED INTO COMPUTER RAN CHECKS AND ALL OTHER A/P ISSUES",62,"true","2014-08-15 22:06:35 UTC","2014-08-15 22:06:35 UTC"
1502,"cashier","the mag cafe","New York","New York","NY","2014-10-11","2014-11-25","is a pizzeria 
i used to ask people wat they want and in the cashier 
clean 
",7,"true","2014-08-15 22:06:35 UTC","2014-08-15 22:06:35 UTC"
1507,"waitress","Goemon Japanese restaurant","San Francisco","California","CA","2012-12-01","2013-06-01","Take orders, serve foods, and clean up",10,"false","2014-08-15 22:06:36 UTC","2014-08-15 22:06:36 UTC"
1507,"Intern","City Hall of San Francisco","San Francisco","California","CA","2011-10-01","2012-05-01","Filing,Scanning,index information,bookkeeping",10,"false","2014-08-15 22:06:36 UTC","2014-08-15 22:06:36 UTC"
151,"Head Lifeguard","Tyler Stetson","Palo Alto","California","CA","2011-06-01","2011-08-01",NA,12,"false","2014-08-15 22:04:07 UTC","2014-08-15 22:04:07 UTC"
1510,"Warehouse","Revman","Spartanburg","South Carolina","SC","2014-01-01",NA,"Still attending But Picking/Forklift",8.25,"false","2014-08-15 22:06:36 UTC","2014-08-15 22:06:36 UTC"
1517,"none","none","none",NA,NA,NA,NA,"none",NA,"false","2014-08-15 22:06:36 UTC","2014-08-15 22:06:36 UTC"
1520,"server","arjun","Milpitas","California","CA",NA,NA,"Exprieance in server and cooking",10,"false","2014-08-15 22:06:37 UTC","2014-08-15 22:06:37 UTC"
1524,"Sales, Stock Room","American Eagle Outfitters","Los Angeles","California","CA","2013-11-01","","Responsible for organizing the stock room (Process shipments, transfers, and cleaning) and floor sales.",10,"true","2014-08-15 22:06:37 UTC","2014-08-15 22:06:37 UTC"
1524,"Personal Trainer","World Health","Calgary, Alberta","","","2013-06-11","2013-10-29","Personal Trainer, sales and spinning instructor.",30,"true","2014-08-15 22:06:37 UTC","2014-08-15 22:06:37 UTC"
1524,"Gymnastics Coach","Flip Factory","Calgary, Alberta","","","2012-09-01","2013-06-01","Teach, Circus and Gymnastics to kids and responsible for organizing the gym before and after classes (cleaning, setting up the equipment).",18,"true","2014-08-15 22:06:37 UTC","2014-08-15 22:06:37 UTC"
1524,"Floor, Sales, Stock Room","American Eagle Outfitters","Calgary, Alberta","","","2013-02-01","2013-04-10","Doing floor sales, custumer service and working on the stock.",11,"true","2014-08-15 22:06:37 UTC","2014-08-15 22:06:37 UTC"
1524,"Assistant Manager, Personal Trainer, Group Classes Instructor","NÃºcleo Art Health","ViÃ§osa, Minas Gerais","","","2007-10-01","2012-06-01","Personal trainer, responsible for group classes designing, schedule organization and custumer service.",12,"true","2014-08-15 22:06:37 UTC","2014-08-15 22:06:37 UTC"
153,"Photographer","Brand Affinity Technologies","Santa Clara","California","CA","2013-12-01","2014-06-30","•	Captured memories and experiences for families, groups, and individuals.
•	Provided passionate high-energy customer service with every customer interaction. 
•	Responsible for proactively engaging fans throughout professional and collegiate sporting and entertainment venues.
",12,"true","2014-10-10 04:20:34 UTC","2014-10-10 04:20:34 UTC"
153,"Banker ","JPMorgan Chase","San Jose","California","CA","2009-05-01","2013-11-30","•	Exceeded monthly and quarterly goals by proactively selling products and services to customers and referring customers to other segment partners (e.g. business, lending, and investment).
•	Provided branch staff with coaching and guidance on core products and special programs to increase team partnership referrals.
•	Established and maintained professional relationships with customer s to ensure repeat and referral business.
",18,"true","2014-10-10 04:20:34 UTC","2014-10-10 04:20:34 UTC"
153,"Front Desk Agent","DoubleTree Hotel","San Jose","California","CA","2012-01-02","2012-07-31","•	Greeted and assisted guest with reservations, events, check-ins, and checkouts.
•	Utilized upsell opportunities to promote all outlets, including hotel bar, restaurant, and club specials.
•	Responded promptly to guest inquires, request, questions, and complaints.
•	Provided exceptional customer experiences.
",16,"true","2014-10-10 04:20:34 UTC","2014-10-10 04:20:34 UTC"
